Date,'PI','PI less transfers','Real Consumption','M&T sales','Retail sales','IP: total','IP: products','IP: final prod','IP: cons gds','IP: cons dble','IP: cons nondble','IP: bus eqpt','IP: matls','IP: dble matls','IP: nondble matls','IP: mfg','IP: res util','IP: fuels','NAPM prodn ','Cap util','Help wanted indx','Help wanted/unemp','Emp CPS total','Emp CPS nonag','U: all','U: mean duration','U < 5 wks','U 5-14 wks','U 15+ wks ','U 15-26 wks','U 27+ wks','UI claims','Emp: total','Emp: gds prod','Emp: mining','Emp: const','Emp: mfg','Emp: dble gds','Emp: nondbles','Emp: services','Emp: TTU','Emp: wholesale','Emp: retail','Emp: FIRE','Emp: Govt','Agg wkly hours','Avg hrs ','Overtime: mfg','Avg hrs: mfg','NAPM empl','Housing Starts: nonfarm','Housing Starts: NE','Housing Starts: MW','Housing Starts: South','Housing Starts: West','BP: total','BP: NE','BP: MW','BP: South','BP: West','PMI','NAPM new ordrs','NAPM vendor del','NAPM Invent','Orders: cons gds','Orders: dble gds','Orders: cap gds','Unf orders: dble','M&T invent','M&T invent/sales','M1','M2','Currency','M2 (real)','MB','Reserves tot','Reserves nonbor','C&I loan plus','DC&I loans','Cons credit','Inst cred/PI','S&P 500','S&P: indust','S&P div yield','S&P PE ratio','Fed Funds','Comm paper','3 mo T-bill','6 mo T-bill','1 yr T-bond','5 yr T-bond','10 yr T-bond','Aaa bond','Baa bond','CP-FF spread','3 mo-FF spread','6 mo-FF spread','1 yr-FF spread','5 yr-FF spread','10 yr-FF spread','Aaa-FF spread','Baa-FF spread','Ex rate: avg','Ex rate: Switz','Ex rate: Japan','Ex rate: UK','EX rate: Canada','PPI: fin gds','PPI: cons gds','PPI: int mat’ls','PPI: crude mat’ls','Spot market price','PPI: nonferrous','NAPM com price','CPI-U: all','CPI-U: apparel','CPI-U: transp','CPI-U: medical','CPI-U: comm.','CPI-U: dbles','CPI-U: services','CPI-U: ex food','CPI-U: ex shelter','CPI-U: ex med','PCE defl','PCE defl: dlbes','PCE defl: nondble','PCE defl: service','AHE: goods','AHE: const','AHE: mfg','Consumer expect'
1996/5/1,0.005768959,0.0031867,0.004617198,-0.034175089,-0.037155705,0.001059664,-0.000673006,-0.001835543,-0.003297974,-0.006747316,-0.001949739,0.003131898,0.003282748,0.004165488,-0.000154568,0.000460615,-0.010553862,-0.005892595,59.8,-0.4154,-1.0112,0.0027,0.003419768,0.003482255,-0.1,0.4,0.050949855,-0.085470458,0.017732616,0.042387778,-0.003472226,-0.051665581,0.002058394,0.000889473,0.007118734,0,0.000809623,0.001514578,-0.000297265,0.00215367,0.000735084,0.001073979,-0.002096818,0.001700199,0.001123481,-0.1,-0.5,0,-0.3,49.8,-0.011009286,0.072639184,-0.16952246,-0.097443351,0.260665991,-0.020766948,0.119346758,-0.046365921,-0.06400872,0.017964555,53.8,57,49.7,43.2,0.018829545,0.038166602,0.031533204,0.006996405,0.003271551,0.021,0.001478325,-0.002017998,-0.000792946,0.002289856,-0.003320565,-0.018176324,-0.017196931,-0.003643727,3.8,0.001288498,-0.05,0.030432024,0.031574926,-0.0531,0.018802577,-0.04,-0.064,0.12,0.06,0.14,0.26,0.28,0.2144,0.2026,0.07,-0.22,-0.15,0.36,1.08,1.33,2.1682,2.8455,0.017067449,0.045811782,0.033898627,-0.003250665,-0.009440991,-0.002262158,-0.003047038,-0.003177109,-0.017105061,0.015004633,0.004196725,53.3,-0.000633477,0.000750971,-0.008264981,0.001726368,-0.001413926,-0.002316305,0.001123544,-0.000634619,-0.001940274,-0.000650368,0.000220903,0.00450035,-0.002174676,0.000276727,-1.95E-05,0.008437506,-0.002336025,-0.5
1996/6/1,0.00295895,0.004458785,0.001887756,0.020410309,0.007277942,0.011888622,0.009580561,0.008603953,0.005044835,0.015719827,0.000851588,0.016261977,0.014842536,0.024070689,0.009973288,0.013871238,-0.003644973,0.004593114,58.9,0.6752,4.206,0.0693,0,0.000768633,-0.1,-0.2,-0.078804654,0.06033298,-0.01022789,0.018600634,-0.036303234,-0.055110363,0.002888387,0.002790346,0.004423612,0.008247831,0.000982233,0.00160673,0,0.002384133,0.000612157,0.002608542,-0.000300904,0.002121191,0.000255161,0.9,0.4,0.1,0.2,45.9,0.092286492,-0.212058719,0.365869492,0.077458059,0.008462674,0.044577596,0.078117779,0.020134908,0.031695731,0.071561281,53.1,57.6,52.1,41.3,0.022522342,0.055413793,0.080730343,0.006991958,0.004792856,-0.021,-0.00212954,-0.00095231,-2.80E-05,0.000630448,-0.00151885,-0.009622476,-0.011645194,0.003911181,6.9,0.000350015,-0.04,0.041129411,0.034286214,-0.072,0.028293236,-0.06,-0.04,-0.02,-0.04,-0.08,-0.13,-0.16,-0.1129,-0.1539,0.09,-0.18,-0.13,0.34,1.01,1.23,2.1153,2.7516,0.028543062,0.044148591,0.041937478,-0.020036601,0.004584112,-0.003010349,-0.004563322,-0.00237123,-0.129372425,-0.00667912,-0.011976712,56.4,-3.54E-06,0.002249046,-0.002064456,-0.000867656,0.001407954,0.002316901,-0.001699216,-0.000629886,-1.66E-06,-3.73E-06,0.000703422,0.001786405,-0.000293185,0.00083218,-0.002941164,-0.009118412,-0.003084043,3.6
1996/7/1,0.004409713,0.004324316,0.002410691,0.00141062,0.004207139,0.007799705,0.009290852,0.010629127,0.00788238,0.013086712,0.005819531,0.01673874,0.00588167,0.013143777,0.004737412,0.011628214,-0.059733266,0.012715832,55,0.4844,-1.1714,0.0028,0.004611403,0.004208986,0,-0.3,0.020579255,-0.01453017,-0.014117882,-0.018600634,-0.009968365,0.003770033,0.002968102,0.002192983,0.000353045,0.005055358,0.00132737,0.00216971,0,0.002663906,0.002648361,0.002655145,0.002593201,0.002821274,0.000510126,0.2,0.3,0.1,0.2,50.8,-0.019708419,0.153025187,-0.186228902,-0.003110422,0.035865913,-0.006247851,-0.122853673,-0.00332779,0.060528027,-0.074533052,53.8,58.6,53.1,43.5,-0.006003957,-0.015263954,-0.019362315,-9.64E-05,0.000840642,-0.001,-0.004007374,0.0007438,0.001218688,0.002583878,0.001733126,0.001759958,-0.000653316,-0.000453218,6.6,-0.000260502,-0.07,-0.007836859,-0.008514707,0.0215,-0.020995165,0.2,0.14,0.13,0.2,0.27,0.34,0.27,0.2542,0.2409,0.03,-0.25,-0.13,0.41,1.15,1.3,2.1695,2.7925,0.010685176,0.006375343,-0.001546413,-0.009891277,0.012389734,0.001504323,0.003803732,-0.002376864,0.008108664,-0.008302368,0.0121903,51.1,-0.001254311,-0.009798542,0.001372673,0.001715246,-0.004226842,-5.96E-07,0.000559102,-0.001249609,-0.001287001,-0.001287414,-0.00120754,-0.001145188,-0.003541265,-0.00035108,0.000728053,-0.003877223,0.003841726,-1.3
1996/8/1,0.000321297,0.001045943,-0.000185601,-0.001901792,-0.007852851,0.000322402,-0.003472258,-0.005546682,-0.010680479,-0.027702099,-0.003884865,0.004269944,0.005183105,0.00865348,0.000483114,-0.002022161,0.065668655,-0.009257217,56.8,-0.6572,-0.7907,0.0134,0.001953232,0.001664325,-0.1,0.1,-0.064692261,-0.05895791,0.030800382,0.056664221,0.006354992,0.038750236,0.002881298,0.001220924,0.003699467,0.002257925,0.000691842,0.001694756,-0.000892326,0.002656828,0.001382507,0.002044463,0.000941951,0.004217043,-0.00025503,0.6,0,-0.1,0,51.8,0.023737975,-0.027398974,-0.027212564,0.096442362,-0.050010421,-0.010500622,-0.170625517,0.039220713,-0.001546791,-0.005970167,53.7,56.6,53.4,41.4,0.016353897,0.027643725,0.011437758,0.002181844,0.007815222,0.013,-0.001165915,0.000890455,-0.001280347,0.003651182,-9.96E-05,0.007474931,0.007512655,0.002047125,8.3,0.01051655,0.12,-0.036283905,-0.029052121,0.0746,-0.049324935,0.12,0.18,0.02,0.11,0.19,0.22,0.2,0.1664,0.1543,0.09,-0.35,-0.14,0.48,1.25,1.38,2.2159,2.8268,0.007962944,-0.001093942,0.023107988,0.012164774,0.01568688,-0.005297592,-0.007651147,-0.000805924,0.084045237,-0.023950928,-0.030311695,50.3,-3.92E-07,0.009042969,-0.003460917,-0.001295761,0.000701988,-0.003089401,-5.05E-06,-3.89E-07,0,-4.12E-07,-0.000176507,-0.00784186,0.004240454,-0.000293261,-0.000733393,0.005812083,-0.003841726,-1.1
1996/9/1,0.00421671,0.005013902,0.000559898,0.00091306,-0.00569965,0.006919226,0.007707472,0.008265026,0.007157229,0.011906884,0.005294719,0.013539999,0.005910938,0.013370731,0.000377927,0.008839604,0.00306458,0.025138173,56.7,0.2275,-4.5923,-0.0245,0.002482533,0.002749219,-0.2,-0.2,0.035444709,-0.060710242,-0.025600653,-0.000934143,-0.050103243,-0.03749671,0.002513127,0.001807597,0.004211271,0.005018614,0.000691364,0.001410106,-0.000446462,0.002162997,0.001218274,0.002146628,0.000676262,0.002241839,-0.00010203,0.2,-0.1,0,-0.1,50.7,-0.034086463,-0.165792255,0.066691374,-0.098001209,0.050010421,-0.004938282,0.022989518,-0.0765765,-0.044311046,0.115785033,56.1,62.3,55,48.1,-0.010188926,-0.025496574,-0.018324805,0.000804956,0.005483919,0.006,0.006925404,-0.001822096,0.00145111,0.003144863,-0.000313984,-0.004366264,-0.001817113,-0.003681673,5.4,-0.01066253,-0.01,0.086666674,0.089011796,-0.16,0.075884848,-0.01,0,-0.11,-0.07,-0.12,-0.19,-0.18,-0.1402,-0.1339,0.1,-0.45,-0.2,0.37,1.07,1.21,2.0857,2.7029,-0.011354694,-0.019828623,-0.052701816,0.001778323,-0.009947462,0.003772685,0.004574221,0.002379363,0.009200423,0.02008773,0.017286543,48.5,-0.000625587,-0.002268386,-0.002114854,0.000422674,-1.99E-06,0.002317498,-0.000564468,-0.000623247,-0.000643294,-0.000642055,-0.001315962,0.004863488,-0.004569002,-0.00136862,0.001452421,-1.49E-05,0.002297971,4.1
1996/10/1,0.003365518,0.00361268,0.004873844,0.013481619,0.015966922,0.004715157,0.004277349,0.00502141,0.000992169,0.02144961,-0.007268587,0.015051219,0.005275103,0.009866777,-0.002362284,0.006645109,-0.057156199,-0.001139661,56.5,0.0264,7.7081,0.0851,-0.000401737,-0.000190454,0.1,0.1,0.013755375,0.053837363,-0.01711882,-0.058698907,0.02350837,0.019538534,0.001904985,0.001091382,0.00087512,0,0.001496317,0.002814261,-0.000595593,0.002320269,0.001581541,0.002354213,0.001121447,0.001538354,0.003005529,-0.4,-0.2,-0.1,-0.2,51.3,0.035426048,-0.067822596,-0.016260521,0.103642973,-0.013642776,-0.008522779,0.065957968,0.040683577,0.009661911,-0.109814866,54.9,59.4,54.6,45.2,0.011054682,0.03876233,0.061942076,0.004234358,0.005954251,-0.01,0.002442012,0.001378018,-0.000778128,0.002871121,0.002460231,0.020790513,0.017779334,-0.001763536,4,0.001454761,-0.02,0.050553298,0.048494817,-0.0857,0.038249561,0.06,-0.04,-0.12,-0.17,-0.18,-0.19,-0.22,-0.1752,-0.1824,0,-0.63,-0.43,0.13,0.82,0.93,1.8505,2.4605,-0.000377572,0.006468463,-0.041979781,0.007750794,0.002821284,0.0007567,0.000763002,0.001593626,-0.038928018,0.00387966,-0.00218702,48.9,0.001874415,-0.003754601,0.009045453,-0.001285614,0.002120391,-0.002322881,0.001113876,0.001867414,0.002571935,0.001923694,0.00165196,0.000748229,0.000118779,0.00239702,-0.000733351,-0.001294422,-0.000768919,2.3
1996/11/1,0.004648838,0.005211074,0.009356988,0.010765488,0.01252979,0.005978201,0.003757921,0.002856511,0.00360386,-0.017377592,0.012130497,1.97E-05,0.008829806,0.008020761,0.010572031,0.004842264,0.031784796,-0.030575725,64.5,-0.1397,-3.1712,-0.017,0.003163168,0.003145766,-0.1,0.9,-0.06448648,-0.037952552,0.016175424,0.031222048,0.001857011,-0.036913794,0.002473004,0.001048284,0.003841457,0.004134373,-5.75E-05,0.001497707,-0.002535234,0.00258748,0.001376741,0.003265468,0.001203633,0.004461803,0.001321608,0.6,0.1,0,0.1,51.7,-0.03889948,0.254234138,-0.016529302,-0.078988411,-0.089011378,0.026743325,-0.036105005,-0.047628049,0.053054563,0.066211229,57.7,61.3,54.7,45.9,0.009405592,0.02194566,0.032737436,0.005265875,0.003679262,-0.009,-0.001690697,0.001207825,-0.00027784,0.00473029,-0.000363238,-0.009868382,-0.008171018,-0.000880592,3.3,-0.003268869,-0.02,0.054417316,0.056429233,-0.0855,0.042700312,-0.04,-0.05,0.12,-0.01,-0.15,-0.26,-0.27,-0.27,-0.2732,-0.01,-0.47,-0.4,0.02,0.6,0.7,1.6205,2.2273,0.012664928,0.027354003,0.009491951,0.014784688,-0.004924335,-0.001529038,-0.00077966,-0.002395211,0.026940784,-0.015006836,-0.024550701,52,-0.000626754,0.003003004,-0.004182644,-1.64E-06,-0.001413927,-0.000782711,-7.79E-06,-0.000624406,-0.001928641,-0.001283284,-0.000651326,-4.17E-05,0.002622288,-0.001900823,-0.002177859,-0.002564104,-0.001529052,3.7
1996/12/1,0.005708007,0.006265376,0.006072176,-0.003729355,0.003637434,0.013347536,0.014767046,0.018705767,0.015366391,0.045270268,0.003244735,0.029533223,0.011525698,0.020481057,0.002506745,0.016245104,-0.012972213,0.01730102,61.5,0.7875,1.374,0.0308,0.001447089,0.00198379,-0.1,-0.4,0.049939339,0.012339976,-0.055799096,-0.11382833,-0.002786811,0.058785869,0.00051323,0.003806501,-0.002093511,0.004973002,0.003673942,0.005317425,0.001044698,-0.001080672,-0.004623629,0.001813461,0.001764563,0.002501043,-0.003511186,0.2,0,0.1,0.1,51.3,-0.03325386,-0.211309094,-0.058335577,-0.030914363,0.052643733,0.00623055,0.036105005,0.073859061,-0.04985456,0.038256031,56.3,60.3,55.2,43,-0.005391368,-0.01191295,-0.007465374,0.005995363,0.002405454,0.008,0.007380028,0.002125525,-3.13E-05,0.006567643,-0.000470932,0.007258696,0.004141082,0.004119944,6.7,0.001683703,-0.04,0.002636333,0.001420088,0.0027,-0.009429006,0.02,-0.01,0.09,0.07,0.02,0.04,0.08,0.0809,0.0694,-0.04,-0.4,-0.35,0.02,0.62,0.76,1.6814,2.2767,0.0224915,0.020299842,0.021860199,-0.04027554,0.009393133,0.006863542,0.007730377,0.003992655,0.005633818,0.021760854,0.023892181,52.1,0.001243001,-0.006012788,0.00765849,0.000423808,0.004236794,0.000770052,-0.001673946,0.000618612,0.001924928,0.001917136,0.000286806,-0.000628371,0.003073634,-0.000589049,0.005063302,0.005108568,0.006092936,-2.3
1997/1/1,0.002944689,0.003278921,3.60E-05,0.008536819,-0.000581448,0.008752831,0.00800746,0.007327268,0.008458122,0.012569726,0.006781289,0.005978822,0.009719561,0.011337408,0.008242066,0.00847476,0.003436503,-0.005226001,56.6,0.1238,4.2762,0.0539,6.92E-05,-0.000189515,0.1,-0.1,-0.020404789,-0.008526816,0.034333927,0.07364654,-0.000930665,-0.053700034,0.004298838,0.001835322,0.00400872,0.004778166,0.000744623,0.001208796,0,0.004667794,0.008581312,0.001652138,0.001269392,0.00291,0.00315554,0.2,0,0,0,51.2,0.106367203,0.257829109,0.110295316,0.116910511,0.025317808,0.030583423,-0.021506205,-0.016313575,0.04375698,0.064873586,53.9,55.4,54.8,47.2,0.01394803,0.011877448,0.008527321,0.006598091,0.006871051,-0.002,-0.014385411,-0.00292457,0.000209661,0.002121057,-0.000464016,-0.017671846,-0.010256304,0.001377879,7.9,0.00161168,0.01,0.009961791,0.005524463,-0.0112,-0.000833889,0,0.01,-0.19,-0.1,-0.04,-0.05,-0.09,-0.0733,-0.1038,-0.03,-0.59,-0.45,-0.02,0.57,0.67,1.6081,2.1729,-0.006492639,-0.028563792,0.024789813,-0.001372941,-0.002376068,-0.00229152,-0.002326434,-2.55E-06,0.009236345,-0.016514709,-0.010950282,53,-6.19E-06,0.00601731,-0.000721191,-2.89E-06,-0.001417898,0.000775477,0.00166312,0.001233399,0.001275074,-6.52E-06,0.001523248,0.001659178,-0.0001533,0.002098934,-0.003621341,-0.001294196,-0.006092936,0.4
1997/2/1,0.004804336,0.005608039,0.004881997,-0.00381058,-0.000777239,0.00662649,0.011169127,0.012064771,0.013880948,0.00397231,0.017939624,0.010502828,0.000693884,0.007584766,-0.002038161,0.005995882,0.07214422,-0.001084918,59.4,-0.1012,-1.2119,0.0278,0.001229833,0.001893537,-0.2,0.2,0.036511992,-0.066888251,-0.061649737,-0.087738914,-0.03795522,-0.015013858,0.002695445,0.002372579,0.000695531,0.001531003,0.002744584,0.003987949,0.000745545,0.002832379,0.00261638,0.003068536,0.002734465,0.004004701,0.002993634,0.5,0,0.1,0.1,52.8,-0.016960615,-0.283362411,0.025001302,-0.022599832,0.054067221,0.003341132,-0.029413885,-0.023295563,0.034563921,-0.017744445,56.4,60.9,54.9,45,-0.004497973,0.00361979,0.023578834,0.009594213,0.006024801,0.013,0.005035889,-0.000146247,0.000445006,0.002984576,0.001173078,0.008051323,0.008327443,-0.004507376,4.2,0.001650097,-0.01,0.01497171,0.01031569,-0.0183,0.004415503,-0.04,0.04,0.02,0,-0.06,-0.18,-0.18,-0.1504,-0.1411,0.05,-0.53,-0.41,-0.04,0.43,0.53,1.4977,2.0718,-0.006258073,-0.01273205,0.001405249,0.019603015,-0.000216286,0.000756128,0.00076184,-0.002392027,0.03022314,0.012685155,-0.003012333,53.6,-0.000625161,-0.003012049,-0.005536823,0.000844573,-0.002111933,0.001560063,-7.68E-06,-0.001242595,-0.001922863,-0.000642017,-0.001010656,0.000825093,-0.002657883,-0.000805002,0.005021257,-1.45E-05,0.008317628,2.1
1997/3/1,0.006804748,0.007635899,0.003904975,0.01118633,0.008848161,0.008797589,0.006523777,0.007471057,0.002803466,0.024478151,-0.006022489,0.019444711,0.011782566,0.021053377,0.005934858,0.011007889,-0.003655443,-0.02853153,60.1,0.3041,5.75,0.1262,0.003634527,0.003147948,-0.1,-0.7,-0.034493013,0.030555846,-0.070642583,-0.041231467,-0.097440106,0.014062232,0.002659436,0.002408439,-0.001565626,0.002716009,0.002395347,0.003972108,-0.000149065,0.002424244,0.002409059,0.001714276,0.00311302,0.003302149,0.001164587,0.2,-0.1,0,0.1,53.7,-0.006600684,0.388073365,-0.163972418,-0.049790665,0.046280753,-0.020216322,0.05092009,0,-0.037626711,-0.031171355,55.7,57.4,55.2,43.8,0.017240872,0.067702051,0.139396607,0.02551466,0.003664536,-0.01,0.006463594,0.001253639,0.001860682,0.005331351,0.002734267,0.016033708,0.015029347,0.001164516,5.2,-0.005327126,-0.09,-0.012946706,-0.012242739,0.0271,-0.017831714,0.02,0.09,0.17,0.08,0,-0.13,-0.15,-0.1271,-0.1529,0.12,-0.38,-0.35,-0.06,0.28,0.36,1.3506,1.8989,0.00964682,-0.031277694,0.035062835,0.033658615,0.01850251,-0.004554082,-0.005375463,0.002390756,-0.024150128,-0.013257545,-0.00686687,52.1,-0.000621689,0.001506024,-0.004853173,0.000838136,-0.000703482,-0.002344667,-7.64E-06,-0.001235711,-0.000639181,-0.000638357,-0.001091067,-0.004162179,-0.001572955,-0.00023746,-0.003604031,-0.000644306,-0.005310107,-0.5
1997/4/1,0.006069478,0.006206969,0.005506976,-0.002245475,0.001836777,0.003681532,0.000868815,-0.000970198,-0.004816561,-0.001840486,-0.006029573,0.005141109,0.007369423,0.009231693,0.006658321,0.004498898,-0.016053554,0.01626019,56.7,-0.2479,-5.6673,-0.1301,0.000198981,5.50E-05,0.1,0.5,0.021943829,-0.045416483,0.045193274,0.042322575,0.047875948,-0.00636742,0.002824496,0.002981739,0.003649322,0.006589531,0.001821183,0.002853857,0.000149065,0.002278634,0.000962001,0.001798577,0.001583848,0.003565066,0.000252992,0.3,0.3,0.1,0,52.1,0.036414947,-0.251314428,0.191371392,0.059740995,-0.012642393,-0.008888947,0.055186416,0.033115609,-0.04871348,0,54.5,57.2,53.9,46.2,-0.008617139,-0.093926918,-0.221060393,-0.007999488,0.005777858,0.011,-0.002908971,-0.000826215,0.000405439,0.00484191,-0.000287755,0.000161179,-0.006097565,-0.000511045,4.8,0.008700352,0.06,0.024660097,0.016099535,-0.0342,0.02278173,-0.02,0.06,0.02,0.07,0.07,-0.03,-0.07,-0.1042,-0.093,0.2,-0.34,-0.26,0.03,0.27,0.31,1.2664,1.8259,0.041724942,0.022768182,0.034106242,-0.017440566,0.010070862,0.000756128,0.000764802,-0.003187252,-0.083296405,-0.04791564,-0.000300455,52.2,-0.000619386,0.002258187,0.004153199,0.000409206,0.000703482,0.001561888,-0.001107708,0.000615573,-0.001275917,-0.001270648,-0.000339144,0.002273157,0.000300067,-0.001119066,0.000703339,0.002499485,-0.000757801,-6.2
1997/5/1,0.009830618,0.01118763,-0.000822183,0.001681248,0.004600765,0.004834531,0.005381045,0.006865415,0.004178161,0.005250268,0.003747108,0.011683934,0.004100381,0.008447157,-0.000300672,0.008011921,-0.082862204,-0.003600032,55.6,0.0418,2.9896,0.0726,0.000359595,0.000903154,-0.1,-0.3,0.020699821,-0.004138651,-0.036426095,-0.090089372,0.01111684,0.032367319,0.002568621,0.003426287,0.004154411,0.007549738,0.002044874,0.003853569,-0.000894721,0.001894903,0.001361253,0.004282587,-0.000805383,0.002597227,0.000202347,0.2,-0.1,-0.1,0,51.1,-0.026530188,0.106863146,0.035401927,-0.09333194,-0.012804272,0.065782596,0.149345289,0.090263412,0.053304154,0.031171355,53.8,57.1,53,46.2,-0.014707652,0.00445156,0.04037195,0.002481655,0.00450876,0.003,-0.000468919,0.000692815,-0.003341953,0.004993443,-0.003476891,-0.014588066,-0.008546667,0.006763367,10.6,-0.012474531,-0.26,0.00103182,0.007336504,0.0035,-0.001515626,0.06,-0.26,-0.12,-0.21,-0.29,-0.35,-0.27,-0.1529,-0.1294,-0.12,-0.52,-0.53,-0.32,-0.14,-0.02,1.0535,1.6365,0.023744616,0.024365503,-0.001388461,-0.014994059,0.009623505,-0.003820573,-0.006189552,-0.004806396,0.005627249,0.009337274,-0.001092094,47,0.000617093,-0.00150659,-0.003492342,-0.002531104,-0.000703978,0.001565558,0.000546574,-0.001232286,0.001275917,0.001269036,0.000542375,0.00010171,-0.000642493,0.001055292,-0.003562526,-0.004402709,-0.00224972,6.1
1997/6/1,0.007435676,0.007986367,0.006437263,0.014470728,0.003471907,0.000589287,0.001034368,0.000471946,-0.001859178,-0.002290238,-0.001677777,0.00343657,-1.96E-05,0.003651976,-0.005640815,0.00052417,0.012951531,-0.019578148,54.6,-0.5813,2.4392,0.0542,0.000619425,0.001043502,0,-0.2,-0.005815097,-0.005718757,-0.013179762,0.016568426,-0.038939346,-0.013385414,0.001638938,0.000700323,0.000345423,0.00233723,0.00022695,0.000915332,-0.000895522,0.001702348,0.000400016,0.001076464,-0.000778465,0.003135012,0.00080898,0.2,-0.1,-0.1,-0.2,51.7,0.037958883,0.249811798,0.086044726,0.068992871,-0.167991731,0.057479906,-0.017493157,0.10446726,0.070721656,0.025253867,52.9,54.6,52.8,46.2,0.032706689,0.041597436,0.023093865,0.000818888,0.008468388,-0.008,0.002227083,0.002299302,0.000671584,0.008292679,-0.002481927,-0.015187407,-0.014235875,-0.004545774,6.8,0.00765302,-0.07,0.060793783,0.061855351,-0.0903,0.059329446,-0.05,0.01,0.05,0.04,0.07,0.07,0.03,0.0644,0.0598,-0.06,-0.42,-0.44,-0.2,-0.02,0.06,1.1679,1.7463,-0.010935658,-0.007964915,-0.028976185,0.003541123,-0.005218674,0.004576082,0.006951917,0.003184585,0.037078984,0.035257969,0.01779483,45.5,-0.001235331,-0.001503194,0.000678532,0.001674859,-0.000705466,-6.12E-07,-0.001101316,0,-0.001914283,-0.001269036,-0.000999986,-0.001099583,-0.001927739,-0.000700997,0.004258346,0.000623238,0.002991775,2
1997/7/1,0.006429242,0.006733942,0.00437618,0.003089369,0.010715198,0.000773285,0.00208642,0.001845826,0.002500943,0.003692327,0.002020588,0.002887264,-0.00101463,-0.002985068,-0.00505751,-0.001126334,0.048803156,0.007253012,54.5,-0.71,0.2105,-0.0263,5.35E-05,0.001003245,0.1,-0.9,0.080999302,0.02776528,-0.020665354,0.002344667,-0.041606001,-0.013249405,0.001313023,-0.000782747,-0.002420471,-0.004679935,0.000567151,0.001280059,-0.000597461,0.001620013,0.000839513,0.001803083,4.13E-05,0.004480963,0.000303199,-0.3,-0.2,0,-0.1,51.4,-0.01079033,-0.256591485,-0.189796231,0.031386314,0.190922672,-0.025831695,-0.131852131,-0.165836206,0.060708293,-0.020151815,52.9,54.9,53,46,-0.010389461,-0.019551278,-0.031161432,-0.006784093,0.008265095,0.007,-0.004367167,-0.00188573,-0.001422386,0.005686641,0.00120042,0.022273012,0.019250358,-0.003400961,3.9,0.00334921,0,0.050552721,0.047716843,-0.0705,0.050166956,-0.02,0.04,-0.06,-0.03,0.08,0.12,0.08,0.0362,0.0628,0,-0.46,-0.45,-0.1,0.12,0.16,1.2241,1.8291,-0.004338402,0.018285759,0.025341646,0.012777598,-0.01178961,-5.86E-07,-6.03E-07,-0.000818453,0.006666286,0.025649224,-0.007856111,44.2,0,-0.00150659,-0.002135651,-0.000426216,-0.001415417,-0.002347112,0.001641282,0,0.000637551,0,0.000720897,0.002225547,-0.002198919,0.001464104,-0.001429489,0.001242595,-8.92E-06,-2.3
1997/8/1,0.003673556,0.004322254,0.005078666,0.002329776,0.011961128,0.003659627,0.003789941,0.004040018,0.005331341,0.003115345,0.00621849,0.002630782,0.003451184,0.006295556,0.004579678,0.004837403,-0.012697976,-0.002788843,53.3,-0.2051,-0.4256,0.1233,0.003015005,0.001581201,-0.4,0.2,-0.059460008,-0.02776528,-0.182773126,-0.363051874,-0.03887219,-0.018590279,0.002412226,0.003127317,-0.007645563,0.01331356,0,0.00082203,-0.001345593,0.002003989,0.001198083,0.001505855,0.001260344,0.003111264,0.001211877,0,-0.2,-0.2,-0.3,49,-0.017380547,-0.107630664,0.089152705,-0.031386314,-0.049042085,-0.036806185,-0.062303883,-0.038714512,-0.079373588,0.049637981,52.2,55.3,52.4,46.1,-0.007961772,0.017691689,0.039527849,0.004685181,0.005352565,0.004,0.000649613,0.00027934,0.00044168,0.004741103,0.000859579,0.003555539,0.002567916,-0.00716394,-2.3,0.0025548,0.28,0.032319708,0.030376349,-0.0372,0.033046595,-0.04,-0.01,-0.08,0.02,-0.01,0,-0.01,-0.0184,0.0114,0.03,-0.5,-0.39,-0.07,0.16,0.19,1.2457,1.8805,0,0.010016109,0.02047382,0.006238398,0.00927494,0.002297384,0.002329494,0.003225156,0.023975325,-0.016502077,0.011787275,40.5,0.001233806,-0.000760683,0.002090984,0.001242938,0.002117397,0.002347724,-7.48E-06,0.001230769,0.001277547,0.000633914,0.001222459,0.001520833,0.006481495,-0.000684574,-0.002828856,-0.001251929,-0.004473164,2.4
